2020-07-05 15:58:05,861 INFO  Logger.cs: 70 - 
2020-07-05 19:46:54,185 INFO  AssemblyExportForm.cs: 308 - Saving URDF package to C:\Users\Trevs\Desktop\gemini_urdf
2020-07-05 19:46:54,200 INFO  ExportHelper.cs: 147 - Beginning the export process
2020-07-05 19:46:54,200 INFO  ExportHelper.cs: 153 - Creating package directories with name gemini_urdf and save path C:\Users\Trevs\Desktop
2020-07-05 19:46:56,962 INFO  ExportHelper.cs: 162 - Creating CMakeLists.txt at C:\Users\Trevs\Desktop\gemini_urdf\CMakeLists.txt
2020-07-05 19:46:56,978 INFO  ExportHelper.cs: 166 - Creating joint names config at C:\Users\Trevs\Desktop\gemini_urdf\config\joint_names_gemini_urdf.yaml
2020-07-05 19:46:56,978 INFO  ExportHelper.cs: 170 - Creating package.xml at C:\Users\Trevs\Desktop\gemini_urdf\package.xml
2020-07-05 19:46:56,994 INFO  PackageXMLWriter.cs: 21 - Creating package.xml at C:\Users\Trevs\Desktop\gemini_urdf\package.xml
2020-07-05 19:46:56,994 INFO  ExportHelper.cs: 177 - Creating RVIZ launch file in C:\Users\Trevs\Desktop\gemini_urdf\launch\
2020-07-05 19:46:57,009 INFO  ExportHelper.cs: 182 - Creating Gazebo launch file in C:\Users\Trevs\Desktop\gemini_urdf\launch\
2020-07-05 19:46:57,009 INFO  ExportHelper.cs: 187 - Saving existing STL preferences
2020-07-05 19:46:57,025 INFO  ExportHelper.cs: 451 - Saving users preferences
2020-07-05 19:46:57,025 INFO  ExportHelper.cs: 190 - Modifying STL preferences
2020-07-05 19:46:57,025 INFO  ExportHelper.cs: 465 - Setting STL preferences
2020-07-05 19:46:57,025 INFO  ExportHelper.cs: 196 - Found 0 hidden components 
2020-07-05 19:46:57,025 INFO  ExportHelper.cs: 197 - Hiding all components
2020-07-05 19:46:57,323 INFO  ExportHelper.cs: 204 - Beginning individual files export
2020-07-05 19:46:57,323 INFO  ExportHelper.cs: 270 - Exporting link: base_link
2020-07-05 19:46:57,323 INFO  ExportHelper.cs: 272 - Link base_link has 2 children
2020-07-05 19:46:57,323 INFO  ExportHelper.cs: 270 - Exporting link: r_shoulder_ball
2020-07-05 19:46:57,323 INFO  ExportHelper.cs: 272 - Link r_shoulder_ball has 1 children
2020-07-05 19:46:57,323 INFO  ExportHelper.cs: 270 - Exporting link: r_bicept
2020-07-05 19:46:57,323 INFO  ExportHelper.cs: 272 - Link r_bicept has 1 children
2020-07-05 19:46:57,338 INFO  ExportHelper.cs: 270 - Exporting link: r_elbow_ball
2020-07-05 19:46:57,338 INFO  ExportHelper.cs: 272 - Link r_elbow_ball has 1 children
2020-07-05 19:46:57,338 INFO  ExportHelper.cs: 270 - Exporting link: r_forearm
2020-07-05 19:46:57,338 INFO  ExportHelper.cs: 272 - Link r_forearm has 1 children
2020-07-05 19:46:57,338 INFO  ExportHelper.cs: 270 - Exporting link: r_wrist
2020-07-05 19:46:57,338 INFO  ExportHelper.cs: 272 - Link r_wrist has 1 children
2020-07-05 19:46:57,338 INFO  ExportHelper.cs: 270 - Exporting link: r_hand
2020-07-05 19:46:57,338 INFO  ExportHelper.cs: 272 - Link r_hand has 0 children
2020-07-05 19:46:57,338 INFO  ExportHelper.cs: 318 - r_hand: Exporting STL with coordinate frame Origin_rw2
2020-07-05 19:46:57,338 INFO  ExportHelper.cs: 323 - r_hand: Reference geometry name 
2020-07-05 19:46:57,544 INFO  ExportHelper.cs: 331 - Saving STL to C:\Users\Trevs\Desktop\gemini_urdf\meshes\r_hand.STL
2020-07-05 19:46:58,025 INFO  ExportHelper.cs: 406 - Removing SW header in STL file
2020-07-05 19:46:58,025 INFO  ExportHelper.cs: 318 - r_wrist: Exporting STL with coordinate frame Origin_rw1
2020-07-05 19:46:58,025 INFO  ExportHelper.cs: 323 - r_wrist: Reference geometry name 
2020-07-05 19:46:58,103 INFO  ExportHelper.cs: 331 - Saving STL to C:\Users\Trevs\Desktop\gemini_urdf\meshes\r_wrist.STL
2020-07-05 19:46:58,183 INFO  ExportHelper.cs: 406 - Removing SW header in STL file
2020-07-05 19:46:58,183 INFO  ExportHelper.cs: 318 - r_forearm: Exporting STL with coordinate frame Origin_re2
2020-07-05 19:46:58,183 INFO  ExportHelper.cs: 323 - r_forearm: Reference geometry name 
2020-07-05 19:46:58,293 INFO  ExportHelper.cs: 331 - Saving STL to C:\Users\Trevs\Desktop\gemini_urdf\meshes\r_forearm.STL
2020-07-05 19:46:58,547 INFO  ExportHelper.cs: 406 - Removing SW header in STL file
2020-07-05 19:46:58,580 INFO  ExportHelper.cs: 318 - r_elbow_ball: Exporting STL with coordinate frame Origin_re1
2020-07-05 19:46:58,580 INFO  ExportHelper.cs: 323 - r_elbow_ball: Reference geometry name 
2020-07-05 19:46:58,642 INFO  ExportHelper.cs: 331 - Saving STL to C:\Users\Trevs\Desktop\gemini_urdf\meshes\r_elbow_ball.STL
2020-07-05 19:46:58,757 INFO  ExportHelper.cs: 406 - Removing SW header in STL file
2020-07-05 19:46:58,757 INFO  ExportHelper.cs: 318 - r_bicept: Exporting STL with coordinate frame Origin_rs2
2020-07-05 19:46:58,757 INFO  ExportHelper.cs: 323 - r_bicept: Reference geometry name 
2020-07-05 19:46:58,835 INFO  ExportHelper.cs: 331 - Saving STL to C:\Users\Trevs\Desktop\gemini_urdf\meshes\r_bicept.STL
2020-07-05 19:46:58,960 INFO  ExportHelper.cs: 406 - Removing SW header in STL file
2020-07-05 19:46:58,976 INFO  ExportHelper.cs: 318 - r_shoulder_ball: Exporting STL with coordinate frame Origin_rs1
2020-07-05 19:46:58,976 INFO  ExportHelper.cs: 323 - r_shoulder_ball: Reference geometry name 
2020-07-05 19:46:59,038 INFO  ExportHelper.cs: 331 - Saving STL to C:\Users\Trevs\Desktop\gemini_urdf\meshes\r_shoulder_ball.STL
2020-07-05 19:46:59,141 INFO  ExportHelper.cs: 406 - Removing SW header in STL file
2020-07-05 19:46:59,157 INFO  ExportHelper.cs: 270 - Exporting link: l_shoulder_ball
2020-07-05 19:46:59,157 INFO  ExportHelper.cs: 272 - Link l_shoulder_ball has 1 children
2020-07-05 19:46:59,157 INFO  ExportHelper.cs: 270 - Exporting link: l_bicept
2020-07-05 19:46:59,157 INFO  ExportHelper.cs: 272 - Link l_bicept has 1 children
2020-07-05 19:46:59,157 INFO  ExportHelper.cs: 270 - Exporting link: l_elbow_ball
2020-07-05 19:46:59,157 INFO  ExportHelper.cs: 272 - Link l_elbow_ball has 1 children
2020-07-05 19:46:59,157 INFO  ExportHelper.cs: 270 - Exporting link: l_forearm
2020-07-05 19:46:59,157 INFO  ExportHelper.cs: 272 - Link l_forearm has 1 children
2020-07-05 19:46:59,157 INFO  ExportHelper.cs: 270 - Exporting link: l_wrist
2020-07-05 19:46:59,157 INFO  ExportHelper.cs: 272 - Link l_wrist has 1 children
2020-07-05 19:46:59,157 INFO  ExportHelper.cs: 270 - Exporting link: l_hand
2020-07-05 19:46:59,157 INFO  ExportHelper.cs: 272 - Link l_hand has 0 children
2020-07-05 19:46:59,157 INFO  ExportHelper.cs: 318 - l_hand: Exporting STL with coordinate frame Origin_lw2
2020-07-05 19:46:59,157 INFO  ExportHelper.cs: 323 - l_hand: Reference geometry name 
2020-07-05 19:46:59,251 INFO  ExportHelper.cs: 331 - Saving STL to C:\Users\Trevs\Desktop\gemini_urdf\meshes\l_hand.STL
2020-07-05 19:46:59,655 INFO  ExportHelper.cs: 406 - Removing SW header in STL file
2020-07-05 19:46:59,686 INFO  ExportHelper.cs: 318 - l_wrist: Exporting STL with coordinate frame Origin_lw1
2020-07-05 19:46:59,686 INFO  ExportHelper.cs: 323 - l_wrist: Reference geometry name 
2020-07-05 19:46:59,749 INFO  ExportHelper.cs: 331 - Saving STL to C:\Users\Trevs\Desktop\gemini_urdf\meshes\l_wrist.STL
2020-07-05 19:46:59,847 INFO  ExportHelper.cs: 406 - Removing SW header in STL file
2020-07-05 19:46:59,863 INFO  ExportHelper.cs: 318 - l_forearm: Exporting STL with coordinate frame Origin_le2
2020-07-05 19:46:59,863 INFO  ExportHelper.cs: 323 - l_forearm: Reference geometry name 
2020-07-05 19:46:59,989 INFO  ExportHelper.cs: 331 - Saving STL to C:\Users\Trevs\Desktop\gemini_urdf\meshes\l_forearm.STL
2020-07-05 19:47:00,236 INFO  ExportHelper.cs: 406 - Removing SW header in STL file
2020-07-05 19:47:00,251 INFO  ExportHelper.cs: 318 - l_elbow_ball: Exporting STL with coordinate frame Origin_le1
2020-07-05 19:47:00,251 INFO  ExportHelper.cs: 323 - l_elbow_ball: Reference geometry name 
2020-07-05 19:47:00,316 INFO  ExportHelper.cs: 331 - Saving STL to C:\Users\Trevs\Desktop\gemini_urdf\meshes\l_elbow_ball.STL
2020-07-05 19:47:00,448 INFO  ExportHelper.cs: 406 - Removing SW header in STL file
2020-07-05 19:47:00,448 INFO  ExportHelper.cs: 318 - l_bicept: Exporting STL with coordinate frame Origin_ls2
2020-07-05 19:47:00,448 INFO  ExportHelper.cs: 323 - l_bicept: Reference geometry name 
2020-07-05 19:47:00,526 INFO  ExportHelper.cs: 331 - Saving STL to C:\Users\Trevs\Desktop\gemini_urdf\meshes\l_bicept.STL
2020-07-05 19:47:00,651 INFO  ExportHelper.cs: 406 - Removing SW header in STL file
2020-07-05 19:47:00,667 INFO  ExportHelper.cs: 318 - l_shoulder_ball: Exporting STL with coordinate frame Origin_ls1
2020-07-05 19:47:00,667 INFO  ExportHelper.cs: 323 - l_shoulder_ball: Reference geometry name 
2020-07-05 19:47:00,713 INFO  ExportHelper.cs: 331 - Saving STL to C:\Users\Trevs\Desktop\gemini_urdf\meshes\l_shoulder_ball.STL
2020-07-05 19:47:00,825 INFO  ExportHelper.cs: 406 - Removing SW header in STL file
2020-07-05 19:47:00,825 INFO  ExportHelper.cs: 318 - base_link: Exporting STL with coordinate frame Origin_global
2020-07-05 19:47:00,841 INFO  ExportHelper.cs: 323 - base_link: Reference geometry name 
2020-07-05 19:47:00,919 INFO  ExportHelper.cs: 331 - Saving STL to C:\Users\Trevs\Desktop\gemini_urdf\meshes\base_link.STL
2020-07-05 19:47:01,044 INFO  ExportHelper.cs: 406 - Removing SW header in STL file
2020-07-05 19:47:01,059 INFO  ExportHelper.cs: 145 - Showing all components except previously hidden components
2020-07-05 19:47:01,482 INFO  ExportHelper.cs: 145 - Resetting STL preferences
2020-07-05 19:47:01,482 INFO  ExportHelper.cs: 479 - Returning STL preferences to user preferences
2020-07-05 19:47:01,482 INFO  ExportHelper.cs: 228 - Writing URDF file to C:\Users\Trevs\Desktop\gemini_urdf\urdf\gemini_urdf.urdf
2020-07-05 19:47:01,623 INFO  CSVImportExport.cs: 32 - Writing CSV file C:\Users\Trevs\Desktop\gemini_urdf\urdf\gemini_urdf.csv
2020-07-05 19:47:01,654 ERROR CSVImportExport.cs: 132 - The following columns were not written to the CSV: Link.Joint.ChildLink.link,
2020-07-05 19:47:01,654 ERROR CSVImportExport.cs: 132 - The following columns were not written to the CSV: Link.Joint.ChildLink.link,
2020-07-05 19:47:01,654 ERROR CSVImportExport.cs: 132 - The following columns were not written to the CSV: Link.Joint.ChildLink.link,
2020-07-05 19:47:01,654 ERROR CSVImportExport.cs: 132 - The following columns were not written to the CSV: Link.Joint.ChildLink.link,
2020-07-05 19:47:01,654 ERROR CSVImportExport.cs: 132 - The following columns were not written to the CSV: Link.Joint.ChildLink.link,
2020-07-05 19:47:01,654 ERROR CSVImportExport.cs: 132 - The following columns were not written to the CSV: Link.Joint.ChildLink.link,
2020-07-05 19:47:01,669 ERROR CSVImportExport.cs: 132 - The following columns were not written to the CSV: Link.Joint.ChildLink.link,
2020-07-05 19:47:01,669 ERROR CSVImportExport.cs: 132 - The following columns were not written to the CSV: Link.Joint.ChildLink.link,
2020-07-05 19:47:01,669 ERROR CSVImportExport.cs: 132 - The following columns were not written to the CSV: Link.Joint.ChildLink.link,
2020-07-05 19:47:01,669 ERROR CSVImportExport.cs: 132 - The following columns were not written to the CSV: Link.Joint.ChildLink.link,
2020-07-05 19:47:01,669 ERROR CSVImportExport.cs: 132 - The following columns were not written to the CSV: Link.Joint.ChildLink.link,
2020-07-05 19:47:01,669 ERROR CSVImportExport.cs: 132 - The following columns were not written to the CSV: Link.Joint.ChildLink.link,
2020-07-05 19:47:01,669 ERROR CSVImportExport.cs: 132 - The following columns were not written to the CSV: Link.Joint.ChildLink.link,
2020-07-05 19:47:01,669 INFO  ExportHelper.cs: 234 - Copying log file
2020-07-05 19:47:01,669 INFO  ExportHelper.cs: 440 - Copying C:\Users\Trevs\sw2urdf_logs\sw2urdf.log to C:\Users\Trevs\Desktop\gemini_urdf\export.log
